org.jfree.chart.ChartFactory.createPieChart3D(Ljava/lang/String;Lorg/jfree/data/pie/PieDataset;ZLjava/util/Locale;)Lorg/jfree/chart/JFreeChart;,60.2463
org.jfree.chart.ChartFactory.createPieChart3D(Ljava/lang/String;Lorg/jfree/data/pie/PieDataset;Z)Lorg/jfree/chart/JFreeChart;,60.4328
org.jfree.chart.ChartFactory.createMultiplePieChart3D(Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/util/TableOrder;Z)Lorg/jfree/chart/JFreeChart;,47.8317
org.jfree.chart.ChartFactory.createBarChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,51.0716
org.jfree.chart.ChartFactory.createStackedBarChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,55.6525
org.jfree.chart.ChartFactory.createBarChart3D(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,54.7723
org.jfree.chart.ChartFactory.createStackedBarChart3D(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,55.6126
org.jfree.chart.ChartFactory.createAreaChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,54.7913
org.jfree.chart.ChartFactory.createStackedAreaChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,54.7913
org.jfree.chart.ChartFactory.createLineChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,55.541000000000004
org.jfree.chart.ChartFactory.createLineChart3D(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,55.6322
org.jfree.chart.ChartFactory.createGanttChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/IntervalCategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,53.9161
org.jfree.chart.ChartFactory.createWaterfallChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,48.1831
org.jfree.chart.ChartFactory.createPolarChart(Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,55.2007
org.jfree.chart.ChartFactory.createScatterPlot(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,54.9075
org.jfree.chart.ChartFactory.createXYBarChart(Ljava/lang/String;Ljava/lang/String;ZLjava/lang/String;Lorg/jfree/data/xy/IntervalXYDataset;Z)Lorg/jfree/chart/JFreeChart;,47.8641
org.jfree.chart.ChartFactory.createXYAreaChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,54.8784
org.jfree.chart.ChartFactory.createStackedXYAreaChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/TableXYDataset;Z)Lorg/jfree/chart/JFreeChart;,52.8835
org.jfree.chart.ChartFactory.createXYLineChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,56.6916
org.jfree.chart.ChartFactory.createXYStepChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,54.0307
org.jfree.chart.ChartFactory.createXYStepAreaChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,52.931000000000004
org.jfree.chart.ChartFactory.createTimeSeriesChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/chart/JFreeChart;,51.6444
org.jfree.chart.ChartFactory.createCandlestickChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/OHLCDataset;Z)Lorg/jfree/chart/JFreeChart;,58.1134
org.jfree.chart.ChartFactory.createHighLowChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/OHLCDataset;Z)Lorg/jfree/chart/JFreeChart;,57.0082
org.jfree.chart.ChartFactory.createHighLowChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/OHLCDataset;Lorg/jfree/chart/axis/Timeline;Z)Lorg/jfree/chart/JFreeChart;,55.9895
org.jfree.chart.ChartFactory.createBubbleChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYZDataset;Z)Lorg/jfree/chart/JFreeChart;,54.266999999999996
org.jfree.chart.ChartFactory.createHistogram(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/IntervalXYDataset;Z)Lorg/jfree/chart/JFreeChart;,56.7781
org.jfree.chart.ChartFactory.createBoxAndWhiskerChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/statistics/BoxAndWhiskerCategoryDataset;Z)Lorg/jfree/chart/JFreeChart;,55.4224
org.jfree.chart.ChartFactory.createBoxAndWhiskerChart(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/statistics/BoxAndWhiskerXYDataset;Z)Lorg/jfree/chart/JFreeChart;,57.0815
org.jfree.chart.ChartFactory.createWindPlot(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/WindDataset;Z)Lorg/jfree/chart/JFreeChart;,55.9519
org.jfree.chart.ChartFactory.createWaferMapChart(Ljava/lang/String;Lorg/jfree/data/general/WaferMapDataset;Z)Lorg/jfree/chart/JFreeChart;,61.0041
org.jfree.chart.ChartFrame.<init>(Ljava/lang/String;Lorg/jfree/chart/JFreeChart;)V,78.6574
org.jfree.chart.ChartFrame.<init>(Ljava/lang/String;Lorg/jfree/chart/JFreeChart;Z)V,60.5007
org.jfree.chart.ChartFrame.getChartPanel()Lorg/jfree/chart/ChartPanel;,79.7933
org.jfree.chart.ChartMouseEvent.<init>(Lorg/jfree/chart/JFreeChart;Ljava/awt/event/MouseEvent;Lorg/jfree/chart/entity/ChartEntity;)V,66.9752
org.jfree.chart.ChartMouseEvent.getChart()Lorg/jfree/chart/JFreeChart;,79.7933
org.jfree.chart.ChartMouseEvent.getTrigger()Ljava/awt/event/MouseEvent;,79.7933
org.jfree.chart.ChartMouseEvent.getEntity()Lorg/jfree/chart/entity/ChartEntity;,79.7933
org.jfree.chart.ChartMouseListener.chartMouseClicked(Lorg/jfree/chart/ChartMouseEvent;)V,0.0
org.jfree.chart.ChartMouseListener.chartMouseMoved(Lorg/jfree/chart/ChartMouseEvent;)V,0.0
org.jfree.chart.ChartPanel.<init>(Lorg/jfree/chart/JFreeChart;)V,59.7285
org.jfree.chart.ChartPanel.<init>(Lorg/jfree/chart/JFreeChart;Z)V,63.4919
org.jfree.chart.ChartPanel.<init>(Lorg/jfree/chart/JFreeChart;ZZZZZ)V,56.3844
org.jfree.chart.ChartPanel.<init>(Lorg/jfree/chart/JFreeChart;IIIIIIZZZZZZ)V,64.1579
org.jfree.chart.ChartPanel.<init>(Lorg/jfree/chart/JFreeChart;IIIIIIZZZZZZZ)V,38.5368
org.jfree.chart.ChartPanel.getChart()Lorg/jfree/chart/JFreeChart;,79.7933
org.jfree.chart.ChartPanel.setChart(Lorg/jfree/chart/JFreeChart;)V,47.565
org.jfree.chart.ChartPanel.getMinimumDrawWidth()I,79.7933
org.jfree.chart.ChartPanel.setMinimumDrawWidth(I)V,78.515
org.jfree.chart.ChartPanel.getMaximumDrawWidth()I,79.7933
org.jfree.chart.ChartPanel.setMaximumDrawWidth(I)V,78.515
org.jfree.chart.ChartPanel.getMinimumDrawHeight()I,79.7933
org.jfree.chart.ChartPanel.setMinimumDrawHeight(I)V,78.515
org.jfree.chart.ChartPanel.getMaximumDrawHeight()I,79.7933
org.jfree.chart.ChartPanel.setMaximumDrawHeight(I)V,78.515
org.jfree.chart.ChartPanel.getScaleX()D,79.7933
org.jfree.chart.ChartPanel.getScaleY()D,79.7933
org.jfree.chart.ChartPanel.getAnchor()Ljava/awt/geom/Point2D;,79.7933
org.jfree.chart.ChartPanel.setAnchor(Ljava/awt/geom/Point2D;)V,78.515
org.jfree.chart.ChartPanel.getPopupMenu()Ljavax/swing/JPopupMenu;,79.7933
org.jfree.chart.ChartPanel.setPopupMenu(Ljavax/swing/JPopupMenu;)V,78.515
org.jfree.chart.ChartPanel.getChartRenderingInfo()Lorg/jfree/chart/ChartRenderingInfo;,79.7933
org.jfree.chart.ChartPanel.setMouseZoomable(Z)V,78.9472
org.jfree.chart.ChartPanel.setMouseZoomable(ZZ)V,71.8902
org.jfree.chart.ChartPanel.isDomainZoomable()Z,79.7933
org.jfree.chart.ChartPanel.setDomainZoomable(Z)V,59.3182
org.jfree.chart.ChartPanel.isRangeZoomable()Z,79.7933
org.jfree.chart.ChartPanel.setRangeZoomable(Z)V,59.3182
org.jfree.chart.ChartPanel.getFillZoomRectangle()Z,79.7933
org.jfree.chart.ChartPanel.setFillZoomRectangle(Z)V,78.515
org.jfree.chart.ChartPanel.getZoomTriggerDistance()I,79.7933
org.jfree.chart.ChartPanel.setZoomTriggerDistance(I)V,78.515
org.jfree.chart.ChartPanel.getDefaultDirectoryForSaveAs()Ljava/io/File;,79.7933
org.jfree.chart.ChartPanel.setDefaultDirectoryForSaveAs(Ljava/io/File;)V,63.8916
org.jfree.chart.ChartPanel.isEnforceFileExtensions()Z,79.7933
org.jfree.chart.ChartPanel.setEnforceFileExtensions(Z)V,78.515
org.jfree.chart.ChartPanel.getZoomAroundAnchor()Z,79.7933
org.jfree.chart.ChartPanel.setZoomAroundAnchor(Z)V,78.515
org.jfree.chart.ChartPanel.getZoomFillPaint()Ljava/awt/Paint;,79.7933
org.jfree.chart.ChartPanel.setZoomFillPaint(Ljava/awt/Paint;)V,68.7706
org.jfree.chart.ChartPanel.getZoomOutlinePaint()Ljava/awt/Paint;,79.7933
org.jfree.chart.ChartPanel.setZoomOutlinePaint(Ljava/awt/Paint;)V,78.515
org.jfree.chart.ChartPanel.isMouseWheelEnabled()Z,78.8048
org.jfree.chart.ChartPanel.setMouseWheelEnabled(Z)V,62.1341
org.jfree.chart.ChartPanel.addOverlay(Lorg/jfree/chart/panel/Overlay;)V,64.7613
org.jfree.chart.ChartPanel.removeOverlay(Lorg/jfree/chart/panel/Overlay;)V,61.8954
org.jfree.chart.ChartPanel.overlayChanged(Lorg/jfree/chart/event/OverlayChangeEvent;)V,79.7933
org.jfree.chart.ChartPanel.getUseBuffer()Z,79.7933
org.jfree.chart.ChartPanel.getOrientation()Lorg/jfree/chart/plot/PlotOrientation;,79.7933
org.jfree.chart.ChartPanel.addMouseHandler(Lorg/jfree/chart/panel/AbstractMouseHandler;)V,68.517
org.jfree.chart.ChartPanel.removeMouseHandler(Lorg/jfree/chart/panel/AbstractMouseHandler;)Z,68.3486
org.jfree.chart.ChartPanel.clearLiveMouseHandler()V,79.2676
org.jfree.chart.ChartPanel.getZoomHandler()Lorg/jfree/chart/panel/ZoomHandler;,79.7933
org.jfree.chart.ChartPanel.getZoomRectangle()Ljava/awt/geom/Rectangle2D;,79.7933
org.jfree.chart.ChartPanel.setZoomRectangle(Ljava/awt/geom/Rectangle2D;)V,78.515
org.jfree.chart.ChartPanel.setDisplayToolTips(Z)V,65.6824
org.jfree.chart.ChartPanel.getToolTipText(Ljava/awt/event/MouseEvent;)Ljava/lang/String;,54.3078
org.jfree.chart.ChartPanel.translateJava2DToScreen(Ljava/awt/geom/Point2D;)Ljava/awt/Point;,65.7897
org.jfree.chart.ChartPanel.translateScreenToJava2D(Ljava/awt/Point;)Ljava/awt/geom/Point2D;,65.8679
org.jfree.chart.ChartPanel.scale(Ljava/awt/geom/Rectangle2D;)Ljava/awt/geom/Rectangle2D;,62.1701
org.jfree.chart.ChartPanel.getEntityForPoint(II)Lorg/jfree/chart/entity/ChartEntity;,58.4911
org.jfree.chart.ChartPanel.getRefreshBuffer()Z,79.7933
org.jfree.chart.ChartPanel.setRefreshBuffer(Z)V,78.515
org.jfree.chart.ChartPanel.paintComponent(Ljava/awt/Graphics;)V,28.9617
org.jfree.chart.ChartPanel.chartChanged(Lorg/jfree/chart/event/ChartChangeEvent;)V,62.6699
org.jfree.chart.ChartPanel.chartProgress(Lorg/jfree/chart/event/ChartProgressEvent;)V,85.84299999999999
org.jfree.chart.ChartPanel.actionPerformed(Ljava/awt/event/ActionEvent;)V,38.5428
org.jfree.chart.ChartPanel.mouseEntered(Ljava/awt/event/MouseEvent;)V,51.2683
org.jfree.chart.ChartPanel.mouseExited(Ljava/awt/event/MouseEvent;)V,53.7316
org.jfree.chart.ChartPanel.mousePressed(Ljava/awt/event/MouseEvent;)V,40.8237
org.jfree.chart.ChartPanel.mouseDragged(Ljava/awt/event/MouseEvent;)V,57.3305
org.jfree.chart.ChartPanel.mouseReleased(Ljava/awt/event/MouseEvent;)V,54.8913
org.jfree.chart.ChartPanel.mouseClicked(Ljava/awt/event/MouseEvent;)V,61.0607
org.jfree.chart.ChartPanel.mouseMoved(Ljava/awt/event/MouseEvent;)V,48.7002
org.jfree.chart.ChartPanel.zoomInBoth(DD)V,60.1425
org.jfree.chart.ChartPanel.zoomInDomain(DD)V,57.9455
org.jfree.chart.ChartPanel.zoomInRange(DD)V,57.9455
org.jfree.chart.ChartPanel.zoomOutBoth(DD)V,60.1425
org.jfree.chart.ChartPanel.zoomOutDomain(DD)V,57.9455
org.jfree.chart.ChartPanel.zoomOutRange(DD)V,57.9455
org.jfree.chart.ChartPanel.zoom(Ljava/awt/geom/Rectangle2D;)V,43.9582
org.jfree.chart.ChartPanel.restoreAutoBounds()V,60.7408
org.jfree.chart.ChartPanel.restoreAutoDomainBounds()V,57.8668
org.jfree.chart.ChartPanel.restoreAutoRangeBounds()V,57.8668
org.jfree.chart.ChartPanel.getScreenDataArea()Ljava/awt/geom/Rectangle2D;,60.3942
org.jfree.chart.ChartPanel.getScreenDataArea(II)Ljava/awt/geom/Rectangle2D;,54.9854
org.jfree.chart.ChartPanel.getInitialDelay()I,79.7933
org.jfree.chart.ChartPanel.getReshowDelay()I,79.7933
org.jfree.chart.ChartPanel.getDismissDelay()I,79.7933
org.jfree.chart.ChartPanel.setInitialDelay(I)V,78.515
org.jfree.chart.ChartPanel.setReshowDelay(I)V,78.515
org.jfree.chart.ChartPanel.setDismissDelay(I)V,78.515
org.jfree.chart.ChartPanel.getZoomInFactor()D,79.7933
org.jfree.chart.ChartPanel.setZoomInFactor(D)V,78.515
org.jfree.chart.ChartPanel.getZoomOutFactor()D,79.7933
org.jfree.chart.ChartPanel.setZoomOutFactor(D)V,78.515
org.jfree.chart.ChartPanel.drawZoomRectangle(Ljava/awt/Graphics2D;Z)V,54.1986
org.jfree.chart.ChartPanel.drawSelectionShape(Ljava/awt/Graphics2D;Z)V,52.67
org.jfree.chart.ChartPanel.doEditChartProperties()V,62.2776
org.jfree.chart.ChartPanel.doCopy()V,58.898
org.jfree.chart.ChartPanel.doSaveAs()V,52.7388
org.jfree.chart.ChartPanel.createChartPrintJob()V,55.8384
org.jfree.chart.ChartPanel.print(Ljava/awt/Graphics;Ljava/awt/print/PageFormat;I)I,56.964
org.jfree.chart.ChartPanel.addChartMouseListener(Lorg/jfree/chart/ChartMouseListener;)V,68.0771
org.jfree.chart.ChartPanel.removeChartMouseListener(Lorg/jfree/chart/ChartMouseListener;)V,77.0474
org.jfree.chart.ChartPanel.getListeners(Ljava/lang/Class;)[Ljava/util/EventListener;,64.9023
org.jfree.chart.ChartPanel.createPopupMenu(ZZZZ)Ljavax/swing/JPopupMenu;,73.6434
org.jfree.chart.ChartPanel.createPopupMenu(ZZZZZ)Ljavax/swing/JPopupMenu;,28.076
org.jfree.chart.ChartPanel.displayPopupMenu(II)V,40.7825
org.jfree.chart.ChartPanel.updateUI()V,69.006
org.jfree.chart.ChartPanel.writeObject(Ljava/io/ObjectOutputStream;)V,70.0597
org.jfree.chart.ChartPanel.readObject(Ljava/io/ObjectInputStream;)V,60.8477
org.jfree.chart.ChartPanel.getSelectionShape()Ljava/awt/Shape;,79.7933
org.jfree.chart.ChartPanel.setSelectionShape(Ljava/awt/Shape;)V,78.515
org.jfree.chart.ChartPanel.getSelectionFillPaint()Ljava/awt/Paint;,79.7933
org.jfree.chart.ChartPanel.setSelectionFillPaint(Ljava/awt/Paint;)V,78.515
org.jfree.chart.ChartPanel.getSelectionOutlinePaint()Ljava/awt/Paint;,79.7933
org.jfree.chart.ChartPanel.setSelectionOutlinePaint(Ljava/awt/Paint;)V,78.515
org.jfree.chart.ChartPanel.getSelectionOutlineStroke()Ljava/awt/Stroke;,79.7933
org.jfree.chart.ChartPanel.setSelectionOutlineStroke(Ljava/awt/Stroke;)V,78.515
org.jfree.chart.ChartPanel.getSelectionState(Lorg/jfree/data/general/Dataset;)Lorg/jfree/data/general/DatasetSelectionState;,61.2691
org.jfree.chart.ChartPanel.putSelectionState(Lorg/jfree/data/general/Dataset;Lorg/jfree/data/general/DatasetSelectionState;)V,73.4067
org.jfree.chart.ChartPanel.createGraphics2D()Ljava/awt/Graphics2D;,78.2504
org.jfree.chart.ChartRenderingInfo.<init>()V,79.7933
org.jfree.chart.ChartRenderingInfo.<init>(Lorg/jfree/chart/entity/EntityCollection;)V,69.5345
org.jfree.chart.ChartRenderingInfo.getChartArea()Ljava/awt/geom/Rectangle2D;,79.7933
org.jfree.chart.ChartRenderingInfo.setChartArea(Ljava/awt/geom/Rectangle2D;)V,77.8836
org.jfree.chart.ChartRenderingInfo.getEntityCollection()Lorg/jfree/chart/entity/EntityCollection;,79.7933
org.jfree.chart.ChartRenderingInfo.setEntityCollection(Lorg/jfree/chart/entity/EntityCollection;)V,78.515
org.jfree.chart.ChartRenderingInfo.getRenderingSource()Lorg/jfree/chart/RenderingSource;,79.7933
org.jfree.chart.ChartRenderingInfo.setRenderingSource(Lorg/jfree/chart/RenderingSource;)V,78.515
org.jfree.chart.ChartRenderingInfo.clear()V,65.6037
org.jfree.chart.ChartRenderingInfo.getPlotInfo()Lorg/jfree/chart/plot/PlotRenderingInfo;,79.7933
org.jfree.chart.ChartRenderingInfo.equals(Ljava/lang/Object;)Z,53.0688
org.jfree.chart.ChartRenderingInfo.clone()Ljava/lang/Object;,59.379
org.jfree.chart.ChartRenderingInfo.writeObject(Ljava/io/ObjectOutputStream;)V,73.33
org.jfree.chart.ChartRenderingInfo.readObject(Ljava/io/ObjectInputStream;)V,70.4313
org.jfree.chart.ChartTheme.apply(Lorg/jfree/chart/JFreeChart;)V,0.0
org.jfree.chart.ChartTransferable.<init>(Lorg/jfree/chart/JFreeChart;II)V,77.7816
org.jfree.chart.ChartTransferable.<init>(Lorg/jfree/chart/JFreeChart;IIZ)V,70.6725
org.jfree.chart.ChartTransferable.<init>(Lorg/jfree/chart/JFreeChart;IIIIIIZ)V,55.3609
org.jfree.chart.ChartTransferable.getTransferDataFlavors()[Ljava/awt/datatransfer/DataFlavor;,78.2504
org.jfree.chart.ChartTransferable.isDataFlavorSupported(Ljava/awt/datatransfer/DataFlavor;)Z,77.5499
org.jfree.chart.ChartTransferable.getTransferData(Ljava/awt/datatransfer/DataFlavor;)Ljava/lang/Object;,60.2511
org.jfree.chart.ChartTransferable.createBufferedImage(Lorg/jfree/chart/JFreeChart;IIIIII)Ljava/awt/image/BufferedImage;,42.6266
org.jfree.chart.ChartUtilities.applyCurrentTheme(Lorg/jfree/chart/JFreeChart;)V,77.3401
org.jfree.chart.ChartUtilities.writeChartAsPNG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;II)V,73.0511
org.jfree.chart.ChartUtilities.writeChartAsPNG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;IIZI)V,68.0018
org.jfree.chart.ChartUtilities.writeChartAsPNG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;)V,61.1104
org.jfree.chart.ChartUtilities.writeChartAsPNG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;ZI)V,56.7248
org.jfree.chart.ChartUtilities.writeScaledChartAsPNG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;IIII)V,43.4556
org.jfree.chart.ChartUtilities.saveChartAsPNG(Ljava/io/File;Lorg/jfree/chart/JFreeChart;II)V,73.0511
org.jfree.chart.ChartUtilities.saveChartAsPNG(Ljava/io/File;Lorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;)V,57.3189
org.jfree.chart.ChartUtilities.saveChartAsPNG(Ljava/io/File;Lorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;ZI)V,53.9827
org.jfree.chart.ChartUtilities.writeChartAsJPEG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;II)V,73.0511
org.jfree.chart.ChartUtilities.writeChartAsJPEG(Ljava/io/OutputStream;FLorg/jfree/chart/JFreeChart;II)V,70.0956
org.jfree.chart.ChartUtilities.writeChartAsJPEG(Ljava/io/OutputStream;Lorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;)V,60.8826
org.jfree.chart.ChartUtilities.writeChartAsJPEG(Ljava/io/OutputStream;FLorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;)V,60.668
org.jfree.chart.ChartUtilities.saveChartAsJPEG(Ljava/io/File;Lorg/jfree/chart/JFreeChart;II)V,73.0511
org.jfree.chart.ChartUtilities.saveChartAsJPEG(Ljava/io/File;FLorg/jfree/chart/JFreeChart;II)V,72.5453
org.jfree.chart.ChartUtilities.saveChartAsJPEG(Ljava/io/File;Lorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;)V,55.4147
org.jfree.chart.ChartUtilities.saveChartAsJPEG(Ljava/io/File;FLorg/jfree/chart/JFreeChart;IILorg/jfree/chart/ChartRenderingInfo;)V,54.1276
org.jfree.chart.ChartUtilities.writeBufferedImageAsJPEG(Ljava/io/OutputStream;Ljava/awt/image/BufferedImage;)V,74.2354
org.jfree.chart.ChartUtilities.writeBufferedImageAsJPEG(Ljava/io/OutputStream;FLjava/awt/image/BufferedImage;)V,72.7988
org.jfree.chart.ChartUtilities.writeBufferedImageAsPNG(Ljava/io/OutputStream;Ljava/awt/image/BufferedImage;)V,73.3409
org.jfree.chart.ChartUtilities.writeBufferedImageAsPNG(Ljava/io/OutputStream;Ljava/awt/image/BufferedImage;ZI)V,68.4831
org.jfree.chart.ChartUtilities.encodeAsPNG(Ljava/awt/image/BufferedImage;)[B,76.2223
org.jfree.chart.ChartUtilities.encodeAsPNG(Ljava/awt/image/BufferedImage;ZI)[B,68.6024
org.jfree.chart.ChartUtilities.writeImageMap(Ljava/io/PrintWriter;Ljava/lang/String;Lorg/jfree/chart/ChartRenderingInfo;Z)V,55.471000000000004
org.jfree.chart.ChartUtilities.writeImageMap(Ljava/io/PrintWriter;Ljava/lang/String;Lorg/jfree/chart/ChartRenderingInfo;Lorg/jfree/chart/imagemap/ToolTipTagFragmentGenerator;Lorg/jfree/chart/imagemap/URLTagFragmentGenerator;)V,65.3795
org.jfree.chart.ChartUtilities.getImageMap(Ljava/lang/String;Lorg/jfree/chart/ChartRenderingInfo;)Ljava/lang/String;,70.6118
org.jfree.chart.ChartUtilities.getImageMap(Ljava/lang/String;Lorg/jfree/chart/ChartRenderingInfo;Lorg/jfree/chart/imagemap/ToolTipTagFragmentGenerator;Lorg/jfree/chart/imagemap/URLTagFragmentGenerator;)Ljava/lang/String;,69.2099
org.jfree.chart.Drawable.draw(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,0.0
org.jfree.chart.Effect3D.getXOffset()D,0.0
org.jfree.chart.Effect3D.getYOffset()D,0.0
org.jfree.chart.JFreeChart.<init>(Lorg/jfree/chart/plot/Plot;)V,78.9472
org.jfree.chart.JFreeChart.<init>(Ljava/lang/String;Lorg/jfree/chart/plot/Plot;)V,77.5499
org.jfree.chart.JFreeChart.<init>(Ljava/lang/String;Ljava/awt/Font;Lorg/jfree/chart/plot/Plot;Z)V,42.2858
org.jfree.chart.JFreeChart.getRenderingHints()Ljava/awt/RenderingHints;,79.7933
org.jfree.chart.JFreeChart.setRenderingHints(Ljava/awt/RenderingHints;)V,66.8882
org.jfree.chart.JFreeChart.isBorderVisible()Z,79.7933
org.jfree.chart.JFreeChart.setBorderVisible(Z)V,74.8245
org.jfree.chart.JFreeChart.getBorderStroke()Ljava/awt/Stroke;,79.7933
org.jfree.chart.JFreeChart.setBorderStroke(Ljava/awt/Stroke;)V,74.8245
org.jfree.chart.JFreeChart.getBorderPaint()Ljava/awt/Paint;,79.7933
